": Zillow is offloading homes — raising ‘red flags’ about the real-estate market","MarketWatch","Zillow 'may have leaned into home acquisition at the wrong time,' one analyst said.   ","2021-11-01 20:49:00","Business","https://www.marketwatch.com/story/zillow-pauses-home-buying-raising-red-flags-about-the-real-estate-market-11634678311?rss=1&siteid=rss","1bb54a8958a8a08fedf7191d7bee05556cfee1fbd777d6f8c87ab2999437a664","29365102093cb9074b08a880facbf508"
": Gen Z is ready to take on retirement investing — and doesn’t flinch when the market swings","MarketWatch","A record 1.4 million investors in this young cohort has retirement accounts with Fidelity   ","2021-11-11 12:15:00","Business","https://www.marketwatch.com/story/gen-z-is-ready-to-take-on-retirement-investing-and-doesnt-flinch-when-the-market-swings-11636632924?rss=1&siteid=rss","1bb54a8958a8a08fedf7191d7bee05556cfee1fbd777d6f8c87ab2999437a664","b3c37aba6671dd81b454187aa58eca76"
"Need to Know: Worry about ice-cold demand, not red-hot inflation, this strategist argues. How to play that scenario.","MarketWatch","This strategist is worried less about inflation and more about demand.   ","2021-11-11 12:13:00","Business","https://www.marketwatch.com/story/the-biggest-investor-worry-shouldnt-be-red-hot-inflation-but-ice-cold-demand-this-strategist-says-how-to-play-that-scenario-11636631427?rss=1&siteid=rss","1bb54a8958a8a08fedf7191d7bee05556cfee1fbd777d6f8c87ab2999437a664","1ae507e92bac31a18058c6f627c0aef9"
"NewsWatch: Worry about ice-cold demand, not red-hot inflation, this strategist argues. How to play that scenario.","MarketWatch","This strategist is worried less about inflation and more about demand.   ","2021-11-11 14:00:08","Business","https://www.marketwatch.com/latest-news","1bb54a8958a8a08fedf7191d7bee05556cfee1fbd777d6f8c87ab2999437a664","33df1b4a9679afd45cba7107dfc11c7e"
": Goldman Sachs is building on the disruptive investing theme with a trio of new ETFs","MarketWatch","Goldman Sachs Group is offering investors new ways to seek equity gains from disruptive companies, with its asset management business launching three exchange-traded funds focused on secular growth trends.   ","2021-11-11 14:00:00","Business","https://www.marketwatch.com/story/goldman-sachs-is-building-on-the-disruptive-investing-theme-with-a-trio-of-new-etfs-11636639220?rss=1&siteid=rss","1bb54a8958a8a08fedf7191d7bee05556cfee1fbd777d6f8c87ab2999437a664","1e16a22ec1f178d6c571b2a38a832318"
"The New York Post: It’s not just those 13 House Republicans facing backlash for breaking party ranks with infrastructure votes. These New York Democrats are also getting an earful.","MarketWatch","Former President Donald Trump made time in a 90-minute speech to sharply rebuke the 13 House Republicans who backed the $1.2 trillion infrastructure bill passed late Friday, while progressive Democrats who voted against the bill also faced criticism, including from their constituents, notably in New York City.   ","2021-11-11 13:58:00","Business","https://www.marketwatch.com/story/house-members-who-bucked-their-party-whether-democrat-or-republican-have-faced-public-scolding-in-the-days-since-whether-from-donald-trump-or-new-york-voters-11636584564?rss=1&siteid=rss","1bb54a8958a8a08fedf7191d7bee05556cfee1fbd777d6f8c87ab2999437a664","d956cda98b9d623e4689b13980cb7aea"
"Market Snapshot: Wall Street stocks aim for rebound, led by tech sector after withering Wednesday trade","MarketWatch","U.S. stock futures point to modest to slight gains for Wall Street, led by technology stocks, which led the market south Wednesday after red-hot inflation data sent Treasury yields soaring.   ","2021-11-11 13:57:00","Business","https://www.marketwatch.com/story/wall-street-stocks-poised-for-a-rebound-led-by-battered-tech-sector-11636629367?rss=1&siteid=rss","1bb54a8958a8a08fedf7191d7bee05556cfee1fbd777d6f8c87ab2999437a664","8c332922bb0f036af85ad892625cefde"
"Outside the Box: GE’s CEO could make a fortune when the company splits into 3","MarketWatch","Larry Culp's employment contract guarantees it.   ","2021-11-11 13:55:00","Business","https://www.marketwatch.com/story/ges-ceo-could-make-a-fortune-when-the-company-splits-into-3-11636638951?rss=1&siteid=rss","1bb54a8958a8a08fedf7191d7bee05556cfee1fbd777d6f8c87ab2999437a664","34281d017e812c07859142e3b29572b7"
": Profits and Pain: Backed by D.C. power players and private equity, a healthcare provider is under scrutiny for failing fragile seniors","MarketWatch","InnovAge promises all-inclusive care to help seniors stay out of nursing homes. But the reality, critics say, can be far different.   ","2021-11-11 13:54:00","Business","https://www.marketwatch.com/story/profits-and-pain-backed-by-d-c-power-players-and-private-equity-a-healthcare-provider-is-under-scrutiny-for-failing-fragile-seniors-11636636872?rss=1&siteid=rss","1bb54a8958a8a08fedf7191d7bee05556cfee1fbd777d6f8c87ab2999437a664","751908f91e9315a817ea951ef0e854c6"
"Living With Climate Change: Solar tax credits and heat pump rebates: All the ways Build Back Better would incentivize cleaner energy at home","MarketWatch","'The framework, if approved, would represent the largest single investment in the clean energy economy in the U.S.,' President Joe Biden said.   ","2021-11-11 13:49:00","Business","https://www.marketwatch.com/story/solar-tax-credits-and-heat-pump-rebates-all-the-ways-build-back-better-would-incentivize-cleaner-energy-at-home-11636577411?rss=1&siteid=rss","1bb54a8958a8a08fedf7191d7bee05556cfee1fbd777d6f8c87ab2999437a664","febe62a8ed0f6af4bcbd9f540402bde1"
": Uber accused of charging disabled passengers for taking too long to get into cars","MarketWatch","The United States is suing Uber Technologies Inc., alleging the ride-hailing company is discriminating against customers with disabilities by charging them wait-time fees for taking longer to get into cars.   ","2021-11-11 13:40:00","Business","https://www.marketwatch.com/story/uber-accused-of-charging-disabled-passengers-for-taking-too-long-to-get-into-cars-11636572368?rss=1&siteid=rss","1bb54a8958a8a08fedf7191d7bee05556cfee1fbd777d6f8c87ab2999437a664","56a505effc05adb3d337fe68e33673d3"
": Viewers of these news outlets are most likely to believe COVID-19 myths","MarketWatch","People trust local TV and network news the most when it comes to information about the COVID-19 pandemic, according to a new study by the Kaiser Family Foundation.   ","2021-11-11 14:59:00","Business","https://www.marketwatch.com/story/these-are-the-news-outlets-whose-audiences-are-most-and-least-likely-to-believe-covid-19-myths-11636498941?rss=1&siteid=rss","1bb54a8958a8a08fedf7191d7bee05556cfee1fbd777d6f8c87ab2999437a664","68b0c8172c938ae689ab2cf2459f5857"
": ‘Inflation hurts Americans’ pocketbooks’: How to stretch your dollar as CPI hits 31-year high — and how to negotiate lower prices","MarketWatch","Experts offer advice on how to cut your budget and negotiate prices down.   ","2021-11-11 14:55:00","Business","https://www.marketwatch.com/story/how-to-stretch-your-dollar-as-inflation-hits-31-year-high-and-the-magic-phrase-for-negotiating-lower-prices-11636570458?rss=1&siteid=rss","1bb54a8958a8a08fedf7191d7bee05556cfee1fbd777d6f8c87ab2999437a664","52f42e3b454c44d5d46df508d8fbfd29"
"The Ratings Game: GoPro stock jumps after Morgan Stanley upgrade: ‘It’s clear that execution has improved’","MarketWatch","GoPro Inc. used to consistently miss revenue expectations, but the company has done a better job of setting more realistic targets lately, and that's one reason for Morgan Stanley's changed view on the stock.   ","2021-11-11 14:54:00","Business","https://www.marketwatch.com/story/gopro-stock-jumps-after-morgan-stanley-upgrade-its-clear-that-execution-has-improved-11636642460?rss=1&siteid=rss","1bb54a8958a8a08fedf7191d7bee05556cfee1fbd777d6f8c87ab2999437a664","0928c0d609126e8dc0770015aca592bf"
"The Moneyist: ‘My wife will receive the lion’s share’: My mother-in-law has 2 daughters, and 3 stepdaughters. What moral duty does she have to leave her stepchildren money?","MarketWatch","‘Her other biological daughter will receive quite a bit less. She has proven to be quite untrustworthy with money.'   ","2021-11-11 14:53:00","Business","https://www.marketwatch.com/story/my-wife-will-receive-the-lions-share-my-mother-in-law-has-2-daughters-and-3-stepdaughters-what-moral-duty-does-she-have-to-them-11636586979?rss=1&siteid=rss","1bb54a8958a8a08fedf7191d7bee05556cfee1fbd777d6f8c87ab2999437a664","906740cf021c2ea222381f49a8d2b63b"
": Latinos with darker skin say they face discrimination and trouble getting ahead — another impact of colorism","MarketWatch","Research has drawn links between skin tone and outcomes like wages, employment outcomes and school suspensions.   ","2021-11-11 14:50:00","Business","https://www.marketwatch.com/story/latinos-say-darker-skin-color-limits-their-opportunities-another-impact-of-colorism-11636496061?rss=1&siteid=rss","1bb54a8958a8a08fedf7191d7bee05556cfee1fbd777d6f8c87ab2999437a664","af472378ce4aa6b28a08bf80f8907d07"
": Here’s where service members can get deals and discounts on Veterans Day","MarketWatch","Businesses including Target, Walgreens and Starbucks offer perks for current and former U.S. military members for Veterans Day 2021   ","2021-11-11 14:45:00","Business","https://www.marketwatch.com/story/heres-where-service-members-can-get-deals-and-discounts-on-veterans-day-11636571477?rss=1&siteid=rss","1bb54a8958a8a08fedf7191d7bee05556cfee1fbd777d6f8c87ab2999437a664","486bc65bb5dd242e74581844e90eb07c"
"TaxWatch: IRS releases new standard deductions and tax brackets as inflation soars","MarketWatch","The IRS makes inflation adjustments yearly, but this year they coincided with hot October inflation data   ","2021-11-11 14:41:00","Business","https://www.marketwatch.com/story/irs-releases-new-standard-deductions-and-tax-brackets-as-inflation-soars-11636573678?rss=1&siteid=rss","1bb54a8958a8a08fedf7191d7bee05556cfee1fbd777d6f8c87ab2999437a664","bdf5fc7fd967f493a6d6beb0790231d3"
"Financial Crime: Student faces 20 years in prison for pandemic puppy cyber scam","MarketWatch","One victim paid $9,100 for a mini-dachsund named Pansy that was never delivered, prosecutors say.   ","2021-11-11 14:33:00","Business","https://www.marketwatch.com/story/student-pleads-guilty-in-pandemic-puppy-cyber-scam-one-victim-paid-9-100-for-a-mini-dachsund-named-pansy-that-was-never-delivered-11636639842?rss=1&siteid=rss","1bb54a8958a8a08fedf7191d7bee05556cfee1fbd777d6f8c87ab2999437a664","105e28111c12db9a2b03500ebe1c2d41"
"Futures Movers: Oil prices stage a partial rebound as traders weigh prospects for supply and demand","MarketWatch","Oil futures head higher on Thursday, looking to recoup a portion of the losses suffered a day earlier after red-hot inflation data sent the U.S. dollar soaring, and underlined fears of a potential release of crude from the Strategic Petroleum Reserve.   ","2021-11-11 15:59:00","Business","https://www.marketwatch.com/story/oil-remains-under-pressure-after-u-s-inflation-surge-11636637009?rss=1&siteid=rss","1bb54a8958a8a08fedf7191d7bee05556cfee1fbd777d6f8c87ab2999437a664","82d3db97f7231fe3f9a7e05b0420aab9"
"Coronavirus Update: Federal judge deals blow to Texas ban on face masks in schools, and Europe struggles to contain rising COVID-19 cases and deaths","MarketWatch","A federal judge dealt a blow to Texas Gov. Greg Abbott's effort to ban schools from mandating face masks, ruling that the ban violated a law that protects disabled students' access to education.   ","2021-11-11 15:36:00","Business","https://www.marketwatch.com/story/federal-judge-deals-blow-to-texas-ban-on-face-masks-in-schools-and-europe-struggles-to-contain-rising-covid-19-cases-and-deaths-11636644899?rss=1&siteid=rss","1bb54a8958a8a08fedf7191d7bee05556cfee1fbd777d6f8c87ab2999437a664","23180b03401bfdc2947a5380ce151166"
"Europe Markets: Goldman expects the bull market for ‘still-cheap’ Europe stocks to carry on in 2022","MarketWatch","European stocks nudged higher on Thursday. Goldman Sachs said investors should be snapping up cheap shares in the region.   ","2021-11-11 15:34:00","Business","https://www.marketwatch.com/story/goldman-expects-the-bull-market-for-still-cheap-europe-stocks-to-carry-on-in-2022-11636644845?rss=1&siteid=rss","1bb54a8958a8a08fedf7191d7bee05556cfee1fbd777d6f8c87ab2999437a664","22085604fbe14b98237ef071aa11cff4"
"The Ratings Game: McDonald’s was the only positive in a quarter full of negatives at Beyond Meat, analysts say","MarketWatch","Beyond Meat stock plunged 18% in Thursday trading after a catalog of problems drove an earnings miss and weak guidance.   ","2021-11-11 15:34:00","Business","https://www.marketwatch.com/story/mcdonalds-was-the-only-positive-in-a-quarter-full-of-negatives-at-beyond-meat-analysts-say-11636644870?rss=1&siteid=rss","1bb54a8958a8a08fedf7191d7bee05556cfee1fbd777d6f8c87ab2999437a664","021de2f5e60fd21bb9da08e877e2ea18"
": Good luck escaping inflation — the biggest contributors to the 31-year high include rent, gas and groceries","MarketWatch","The Consumer Price Index rose by 0.9% last month stemming from broad-based price increases.   ","2021-11-11 15:22:00","Business","https://www.marketwatch.com/story/good-luck-escaping-inflation-the-biggest-contributors-to-the-30-year-high-include-rent-fuel-and-groceries-11636567591?rss=1&siteid=rss","1bb54a8958a8a08fedf7191d7bee05556cfee1fbd777d6f8c87ab2999437a664","fa5b03db10a127e543d157e2ba25f78e"
"Metals Stocks: Gold adds to gains, heads for 6th straight rise, but Citi says rally may be short-lived","MarketWatch","Gold futures aim for a sixth straight session gain on Thursday, but Citibank argues the strength in prices may not last beyond a few months.   ","2021-11-11 15:19:00","Business","https://www.marketwatch.com/story/gold-continues-to-surge-after-inflation-shock-but-citi-says-it-may-be-a-winter-bull-market-at-best-11636622791?rss=1&siteid=rss","1bb54a8958a8a08fedf7191d7bee05556cfee1fbd777d6f8c87ab2999437a664","ca16827860df45c8936681d065f41ad1"
"The Big Move: We’re in our 40s and can afford a $700K house. My husband is retiring from the U.S. Navy. Where should we go?","MarketWatch","'We're looking forward to moving closer to family and putting down roots.'   ","2021-11-11 15:14:00","Business","https://www.marketwatch.com/story/my-husband-is-about-to-retire-from-the-u-s-navy-where-should-my-family-move-11605037544?rss=1&siteid=rss","1bb54a8958a8a08fedf7191d7bee05556cfee1fbd777d6f8c87ab2999437a664","2848298eef63bf1ce202d91f583200f2"
"The Big Move: My son is a disabled veteran who couch-surfs with friends. Should I use my inheritance to help him buy a home?","MarketWatch","'I believe in a living inheritance. Giving some money to my kids before I'm gone so I can see the benefits they are getting from it.'   ","2021-11-11 15:12:00","Business","https://www.marketwatch.com/story/my-son-is-an-unemployed-disabled-veteran-who-couch-surfs-with-friends-should-i-use-my-inheritance-to-help-him-buy-a-home-11631623393?rss=1&siteid=rss","1bb54a8958a8a08fedf7191d7bee05556cfee1fbd777d6f8c87ab2999437a664","4f0dd101735a03d9696da6bd3054c79c"
": Elon Musk says this is what it will take for Rivian to make it in the EV business","MarketWatch","Tesla CEO weighs in on Twitter on a blockbuster week for EV maker Rivian, the biggest IPO of the year.   ","2021-11-12 09:45:00","Business","https://www.marketwatch.com/story/elon-musk-says-this-is-what-it-will-take-for-rivian-to-make-it-in-the-ev-business-11636710345?rss=1&siteid=rss","1bb54a8958a8a08fedf7191d7bee05556cfee1fbd777d6f8c87ab2999437a664","180249074c15e9cd4f4566688866ec08"
